zip_code,zcta,source,zcta_crosswalk
87509,87508,geonames,87505
87533,87533,geonames,87532
87547,87544,geonames,87547
87574,87574,geonames,87506
87592,87508,geonames,87507
87594,87508,geonames,87501
87654,88012,geonames,87901
88006,88005,geonames,88001
88013,88012,geonames,88011
88032,88032,geonames,88007
88033,88033,geonames,88007
88036,88041,geonames,88061
88054,88007,geonames,87937
88062,88023,geonames,88061
88123,88125,geonames,88132
88202,88230,geonames,88201
88244,88240,geonames,88244
88439,87701,geonames,88439
88510,79907,geonames,79906
88511,79907,geonames,79906
88512,79907,geonames,79906
88513,79907,geonames,79906
88514,79907,geonames,79906
88515,79907,geonames,79906
88517,79907,geonames,79906
88518,79907,geonames,79906
88519,79907,geonames,79906
88520,79907,geonames,79906
88521,79907,geonames,79906
88523,79907,geonames,79906
88524,79907,geonames,79906
88525,79907,geonames,79906
88526,79907,geonames,79906
88527,79907,geonames,79906
88528,79907,geonames,79906
88529,79907,geonames,79906
88530,79907,geonames,79906
88531,79907,geonames,79906
88532,79907,geonames,79906
88533,79907,geonames,79906
88534,79907,geonames,79906
88535,79907,geonames,79906
88536,79907,geonames,79906
88538,79907,geonames,79906
88539,79907,geonames,79906
88540,79907,geonames,79925
88541,79907,geonames,79925
88542,79907,geonames,79925
88543,79907,geonames,79925
88544,79907,geonames,79925
88545,79907,geonames,79925
88546,79907,geonames,79925
88547,79907,geonames,79925
88548,79907,geonames,79925
88549,79907,geonames,79925
88550,79907,geonames,79925
88553,79907,geonames,79925
88554,79907,geonames,79925
88555,79907,geonames,79925
88556,79907,geonames,79925
88557,79907,geonames,79925
88558,79907,geonames,79925
88559,79907,geonames,79925
88560,79907,geonames,79925
88561,79907,geonames,79925
88562,79907,geonames,79925
88563,79907,geonames,79925
88565,79907,geonames,79925
88566,79907,geonames,79925
88567,79907,geonames,79925
88568,79907,geonames,79925
88569,79907,geonames,79925
88570,79907,geonames,79925
88571,79907,geonames,79925
88572,79907,geonames,79925
88573,79907,geonames,79925
88574,79907,geonames,79925
88575,79907,geonames,79925
88576,79907,geonames,79925
88577,79907,geonames,79925
88578,79907,geonames,79925
88579,79907,geonames,79925
88580,79907,geonames,79925
88581,79907,geonames,79925
88582,79907,geonames,79925
88583,79907,geonames,79925
88584,79907,geonames,79925
88585,79907,geonames,79925
88586,79907,geonames,79925
88587,79907,geonames,79925
88588,79907,geonames,79925
88589,79907,geonames,79925
88590,79907,geonames,79925
88595,79907,geonames,79905
88888,,,20018
88901,89101,geonames,89117
88905,89005,geonames,89117
89009,89005,geonames,89015
89016,89005,geonames,89014
89023,,geonames,89060
89033,89084,geonames,89086
89034,89027,geonames,89034
89037,89040,geonames,89025
89053,89005,geonames,89012
89070,89018,geonames,89070
89077,89015,geonames,89052
89087,89032,geonames,89030
89105,89119,geonames,89123
89111,89101,geonames,89119
89112,89142,geonames,89121
89114,89052,geonames,89102
89116,89101,geonames,89104
89125,89129,geonames,89101
89126,89101,geonames,89102
89127,89101,geonames,89106
89132,89123,geonames,89119
89133,89101,geonames,89128
89136,89101,geonames,89130
89137,89101,geonames,89134
89140,89119,geonames,89113
89150,89101,geonames,89103
89151,89101,geonames,89146
89152,89101,geonames,89107
89153,89101,geonames,89107
89154,89101,geonames,89119
89155,89101,geonames,89106
89157,89101,geonames,89108
89158,89101,geonames,89158
89159,89101,geonames,89119
89160,89101,geonames,89169
89162,89101,geonames,89142
89163,89101,geonames,89117
89164,89101,geonames,89117
89165,89166,geonames,89115
89170,89101,geonames,89119
89173,89101,geonames,89103
89177,89101,geonames,89106
89180,89101,geonames,89146
89185,89101,geonames,89104
89193,89101,geonames,89119
89195,89101,geonames,89119
89199,89101,geonames,89119
89315,89301,geonames,89315
89435,89431,geonames,89434
89437,,zbp,89437
89496,89406,geonames,89496
89505,89509,geonames,89501
89507,89512,geonames,89503
89513,89501,geonames,89503
89515,89501,geonames,89502
89520,89501,geonames,89503
89555,89501,geonames,89502
89557,89501,geonames,89557
89570,89501,geonames,89502
89595,89501,geonames,89502
89599,89501,geonames,89506
89702,89702,geonames,89701
89711,89703,geonames,89701
89712,89703,geonames,89701
89713,89703,geonames,89701
89714,89703,geonames,89701
89721,89703,geonames,89706
90009,90012,geonames,90045
90030,90012,geonames,90001
90050,90012,geonames,90042
90051,90012,geonames,90001
90052,90012,geonames,90052
90054,90012,geonames,90001
90055,90012,geonames,90015
90060,90012,geonames,90001
90070,90012,geonames,90020
90072,90012,geonames,90027
90074,90012,geonames,90071
90075,90012,geonames,90020
90076,90012,geonames,90020
90078,90012,geonames,90028
90080,90012,geonames,90045
90081,90012,geonames,90017
90082,90012,geonames,90037
90083,90012,geonames,90045
90084,90012,geonames,90017
90087,90012,geonames,90001
90088,90012,geonames,90017
90090,90090,geonames,90012
90091,90012,geonames,90040
90093,90012,geonames,90028
90096,90012,geonames,90017
90099,90012,geonames,90001
90134,,,90232
90189,90071,geonames,90045
90224,90710,geonames,90221
90231,90232,geonames,90230
90233,90232,geonames,90230
90267,90710,geonames,90266
90295,90710,geonames,90292
90296,90710,geonames,90293
90307,90710,geonames,90301
90309,90710,geonames,90302
90310,90710,geonames,90303
90311,90301,geonames,90094
90312,90301,geonames,90094
90406,90401,geonames,90404
90408,90401,geonames,90403
90409,90401,geonames,90405
90507,90710,geonames,90501
90508,90710,geonames,90501
90509,90710,geonames,90503
90510,90710,geonames,90503
90607,90601,geonames,90605
90609,90601,geonames,90603
90610,90601,geonames,90606
90639,90638,geonames,90639
90711,90710,geonames,90712
90733,90710,geonames,90731
90734,90710,geonames,90275
90749,90710,geonames,90745
90809,90710,geonames,90815
90832,90802,geonames,90831
90833,90831,geonames,90802
90840,90815,geonames,90840
90842,90710,geonames,90807
90846,90807,geonames,90808
90847,90710,geonames,90807
90848,90710,geonames,90807
90853,90710,geonames,90803
90899,90802,geonames,90831
91023,91107,geonames,91702
91041,91042,geonames,91040
91066,91007,geonames,91006
91109,91101,geonames,91103
91110,91101,geonames,91103
91114,91101,geonames,91103
91115,91101,geonames,91105
91116,91101,geonames,91106
91117,91101,geonames,91107
91121,91101,geonames,91107
91123,91101,geonames,91105
91124,91101,geonames,91103
91125,91101,geonames,91125
91126,91101,geonames,91106
91129,91101,geonames,91105
91184,91101,geonames,91105
91185,91101,geonames,91801
91189,91101,geonames,91105
91209,91204,geonames,91206
91221,91204,geonames,91201
91222,91204,geonames,91202
91225,91204,geonames,91205
91226,91204,geonames,91206
91309,91303,geonames,91304
91310,91384,geonames,91355
91322,91321,geonames,91355
91327,91324,geonames,91326
91328,91324,geonames,91325
91329,91324,geonames,91343
91358,91362,geonames,91360
91359,91361,geonames,91362
91365,91364,geonames,91367
91372,91364,geonames,91302
91382,91355,geonames,91381
91386,91351,geonames,91387
91409,91411,geonames,91406
91410,91411,geonames,91406
91426,91316,geonames,91436
91470,91411,geonames,91406
91482,91411,geonames,91406
91496,91411,geonames,91403
91499,91411,geonames,91405
91507,91502,geonames,91505
91510,91502,geonames,91505
91521,91502,geonames,91506
91522,91502,geonames,91505
91523,91502,geonames,91505
91526,91502,geonames,91505
91609,91601,geonames,91606
91610,90710,geonames,91602
91611,91601,geonames,91606
91612,91601,geonames,91606
91615,91601,geonames,91605
91616,91601,geonames,91606
91618,91601,geonames,91608
91749,91744,geonames,91745
91756,91755,geonames,91754
91758,91762,geonames,91761
91769,91766,geonames,91768
91909,91910,geonames,91911
91912,91910,geonames,91911
91921,91910,geonames,91914
91987,91980,geonames,91917
92013,92008,geonames,92011
92030,92025,geonames,92027
92052,92054,geonames,92056
92092,92037,geonames,92092
92093,92037,geonames,92093
92096,92069,geonames,92096
92136,92113,geonames,92136
92137,92122,geonames,92110
92138,92101,geonames,92110
92142,92101,geonames,92124
92143,92086,geonames,92173
92149,92101,geonames,92139
92150,92101,geonames,92128
92152,92101,geonames,92106
92153,92101,geonames,92154
92158,92101,geonames,92154
92159,92101,geonames,92119
92160,92101,geonames,92120
92161,92037,geonames,92161
92163,92101,geonames,92103
92165,92101,geonames,92105
92166,92101,geonames,92106
92167,92101,geonames,92107
92168,92101,geonames,92108
92169,92101,geonames,92109
92170,92101,geonames,92113
92171,92101,geonames,92111
92172,92101,geonames,92129
92174,92101,geonames,92114
92175,92101,geonames,92115
92176,92101,geonames,92116
92177,92101,geonames,92117
92179,92101,geonames,92179
92182,92115,geonames,92182
92186,92101,geonames,92110
92190,92101,geonames,
92191,92101,geonames,92121
92192,92101,geonames,92122
92193,92101,geonames,92123
92195,92101,geonames,92115
92196,92101,geonames,92126
92197,92101,geonames,92128
92198,92101,geonames,92128
92199,92103,geonames,92128
92244,92273,geonames,92243
92261,92561,geonames,92260
92263,92264,geonames,92262
92317,92382,geonames,92317
92331,92335,geonames,92337
92350,92354,geonames,92350
92369,92346,geonames,92369
92406,92401,geonames,92405
92413,92401,geonames,92404
92415,92401,geonames,92415
92423,92401,geonames,92408
92427,92401,geonames,92407
92502,92506,geonames,92501
92513,92506,geonames,92503
92514,92506,geonames,92504
92515,92506,geonames,
92517,92506,geonames,92507
92519,92506,geonames,92509
92521,92506,geonames,92521
92522,92506,geonames,92501
92589,92590,geonames,92592
92599,92570,geonames,92571
92623,92782,geonames,92614
92628,92627,geonames,92626
92654,92637,geonames,92653
92674,92673,geonames,92672
92690,92692,geonames,92691
92697,92612,geonames,92697
92698,92612,geonames,92656
92735,92707,geonames,92705
92809,92801,geonames,92808
92836,92831,geonames,92832
92862,92676,geonames,92869
92877,92879,geonames,92881
92878,92879,geonames,92882
92899,92806,geonames,92807
93005,93001,geonames,93003
93006,93001,geonames,93003
93007,93001,geonames,93004
93009,93060,geonames,93003
93099,93065,geonames,93063
93106,93117,geonames,93106
93116,93117,geonames,93111
93130,93101,geonames,93105
93140,93101,geonames,93103
93150,93101,geonames,93108
93160,93101,geonames,93111
93227,93291,geonames,93227
93237,93271,geonames,93237
93246,93245,geonames,93246
93278,93291,geonames,93277
93303,93307,geonames,93301
93380,93307,geonames,93308
93383,93307,geonames,93313
93384,93301,geonames,93304
93385,93307,geonames,93305
93386,93307,geonames,93306
93388,93307,geonames,93308
93389,93307,geonames,93309
93390,93307,geonames,93311
93403,93401,geonames,93405
93407,93401,geonames,93407
93408,93401,geonames,93408
93409,93401,geonames,93409
93423,93442,geonames,93422
93447,93451,geonames,93446
93457,93454,geonames,93455
93464,93441,geonames,93463
93539,93534,geonames,93536
93581,93561,geonames,93581
93586,93534,geonames,93536
93592,93592,geonames,92328
93607,93652,geonames,93656
93639,93637,geonames,93638
93649,93657,geonames,93654
93661,95341,geonames,93620
93670,93292,geonames,93670
93707,93727,geonames,93721
93708,93727,geonames,93721
93709,93727,geonames,93721
93712,93727,geonames,93721
93714,93727,geonames,93721
93715,93727,geonames,93721
93716,93727,geonames,93721
93717,93727,geonames,93721
93718,93727,geonames,93721
93724,93727,geonames,93721
93729,93727,geonames,93720
93737,93702,geonames,93737
93740,93727,geonames,93740
93741,93727,geonames,93741
93744,93727,geonames,93728
93745,93727,geonames,93725
93750,93727,geonames,93702
93755,93727,geonames,93704
93760,93727,geonames,93721
93761,93727,geonames,93701
93764,93727,geonames,93721
93765,93727,geonames,93711
93771,93727,geonames,93706
93772,93727,geonames,93706
93773,93727,geonames,93706
93774,93727,geonames,93706
93775,93727,geonames,93706
93776,93727,geonames,93706
93777,93727,geonames,93706
93778,93727,geonames,93706
93779,93727,geonames,93706
93786,93727,geonames,93706
93790,93727,geonames,93705
93791,93727,geonames,93705
93792,93727,geonames,93705
93793,93727,geonames,93705
93794,93727,geonames,93705
93912,93901,geonames,93907
93915,93901,geonames,93905
93944,93940,geonames,93944
94017,94014,geonames,94015
94018,94019,geonames,94018
94026,94062,geonames,94025
94035,94041,geonames,94043
94064,94062,geonames,94063
94088,94087,geonames,94089
94119,94103,geonames,94105
94120,94103,geonames,94104
94125,94103,geonames,94128
94126,94103,geonames,94111
94137,94103,geonames,94104
94139,94103,geonames,94104
94140,94103,geonames,94110
94144,94103,geonames,94118
94145,94103,geonames,94104
94146,94103,geonames,94114
94147,94103,geonames,94123
94151,94103,geonames,94105
94159,94103,geonames,94118
94160,94103,geonames,94124
94161,94103,geonames,94111
94163,94103,geonames,94104
94164,94103,geonames,94109
94172,94103,geonames,94122
94177,94103,geonames,94105
94188,94103,geonames,94188
94204,95814,geonames,95815
94205,95814,geonames,95823
94206,95814,geonames,95823
94230,95814,geonames,95823
94232,95814,geonames,95818
94239,95814,geonames,95818
94240,95814,geonames,95811
94247,95814,geonames,95823
94249,95814,geonames,95816
94254,95814,geonames,95823
94256,95814,geonames,95823
94257,95814,geonames,95811
94259,95814,geonames,95818
94262,95814,geonames,95823
94267,95814,geonames,95815
94280,95814,geonames,95822
94282,95814,geonames,95823
94283,95814,geonames,95823
94284,95814,geonames,95818
94285,95814,geonames,95818
94286,95814,geonames,
94290,95814,geonames,95818
94291,95814,geonames,95818
94293,95814,geonames,95818
94294,95814,geonames,95818
94297,95814,geonames,95818
94309,94301,geonames,94305
94527,94521,geonames,94520
94537,94588,geonames,94536
94540,94588,geonames,94544
94557,94588,geonames,94545
94562,94558,geonames,94562
94570,94582,geonames,94556
94617,94612,geonames,94607
94622,94606,geonames,94577
94623,94612,geonames,94607
94624,94612,geonames,94603
94660,94612,geonames,94607
94661,94612,geonames,94611
94666,94612,geonames,94610
94701,94710,geonames,94704
94808,94801,geonames,94804
94850,94850,geonames,94804
94913,94901,geonames,94903
94915,94949,geonames,94901
94948,94945,geonames,94947
94955,94952,geonames,94954
94975,94952,geonames,94954
94998,94945,geonames,94947
95031,95033,geonames,95030
95141,95110,geonames,95037
95150,95131,geonames,95125
95156,95116,geonames,95127
95159,95128,geonames,95126
95164,95131,geonames,95134
95170,95129,geonames,95117
95173,95113,geonames,95122
95190,95131,geonames,95112
95194,95131,geonames,95110
95196,95113,geonames,95110
95208,95206,geonames,95204
95214,95215,geonames,95202
95221,95222,geonames,95221
95234,95234,geonames,95219
95250,95250,tiger,
95253,95240,geonames,95253
95296,95202,geonames,95215
95297,95207,geonames,95204
95309,95327,geonames,95309
95314,95314,tiger,
95353,95354,geonames,95350
95378,95377,geonames,95376
95406,95404,geonames,95401
95419,95472,geonames,95419
95480,95412,geonames,95480
95534,95501,geonames,95503
95538,95531,geonames,95538
95611,95610,geonames,95621
95613,95667,geonames,95613
95617,95618,geonames,95616
95654,95642,geonames,95685
95656,95629,geonames,95684
95671,95630,geonames,95671
95676,95645,geonames,95676
95724,95724,geonames,96161
95840,95814,geonames,95811
95867,95814,geonames,95811
95894,95814,geonames,95818
95913,95988,geonames,95913
95927,95973,geonames,95926
95929,95928,geonames,95929
95940,95965,geonames,95966
95958,95965,geonames,95958
95972,95918,geonames,95972
95976,95926,geonames,95973
96049,96049,geonames,96039
96070,96003,geonames,96051
96078,96035,geonames,96078
96079,96003,geonames,96019
96089,96003,geonames,96019
96095,96033,geonames,96087
96099,96019,geonames,96001
96709,96706,geonames,96707
96718,,geonames,96777
96784,96761,geonames,96732
96820,96819,geonames,96820
96836,96814,geonames,96815
96841,96813,geonames,96817
96848,96822,geonames,96848
96858,96819,geonames,96858
96912,,,96929
96919,,,96910
96921,96921,tiger,96913
96923,,,96913
96931,,,96913
96932,96932,tiger,96910
96939,,,No ZCTA
96940,,,No ZCTA
96941,,,No ZCTA
96942,,,No ZCTA
96943,,,No ZCTA
96944,,,No ZCTA
96960,,,No ZCTA
96970,,,No ZCTA
97003,97006,geonames,97003
97076,97005,geonames,97006
97078,97008,geonames,97078
97079,,,97008
97129,,,97124
97207,97209,geonames,97201
97228,97209,geonames,97208
97238,97209,geonames,97218
97240,97209,geonames,97204
97242,97209,geonames,97202
97250,97209,geonames,97220
97251,,,97230
97252,97209,geonames,97220
97253,97209,geonames,97220
97254,97211,geonames,97218
97256,97209,geonames,97232
97258,97209,geonames,97258
97268,97209,geonames,97267
97269,97209,geonames,97222
97280,97209,geonames,97219
97281,97209,geonames,97223
97282,97209,geonames,97202
97283,97209,geonames,97203
97286,97209,geonames,97206
97290,97209,geonames,97266
97291,97209,geonames,97229
97292,97209,geonames,97216
97293,97209,geonames,97214
97294,97209,geonames,97230
97296,97209,geonames,97210
97298,97209,geonames,97225
97309,97301,geonames,97302
97310,97317,geonames,97310
97313,97301,geonames,
97335,97374,geonames,97335
97336,97386,geonames,97336
97432,97496,geonames,97432
97602,97601,geonames,97603
97703,97701,geonames,97703
97709,97701,geonames,97709
97902,97910,geonames,97902
97917,97911,geonames,97917
98015,98004,geonames,98006
98025,98038,geonames,98025
98064,98032,geonames,98031
98071,98002,geonames,98001
98089,98031,geonames,98032
98093,98092,geonames,98023
98111,98164,geonames,98101
98114,98164,geonames,98104
98124,98164,geonames,98134
98127,98104,geonames,98107
98129,98164,geonames,98109
98131,98164,geonames,98168
98138,98164,geonames,98188
98141,98121,geonames,98101
98145,98164,geonames,98105
98160,98164,geonames,98177
98161,98164,geonames,98101
98181,98164,geonames,98101
98185,98164,geonames,98154
98190,98164,geonames,98168
98191,98164,geonames,98101
98205,98205,tiger,98201
98206,98087,geonames,98201
98213,98203,geonames,98201
98228,98225,geonames,98226
98352,98360,geonames,98390
98398,98360,geonames,98304
98411,98402,geonames,98409
98412,98402,geonames,98444
98413,98402,geonames,98409
98415,98402,geonames,98405
98417,98409,geonames,98407
98419,98409,geonames,98418
98431,98402,geonames,98433
98448,98409,geonames,98444
98464,98402,geonames,98466
98471,98402,geonames,98405
98481,98402,geonames,98409
98493,98402,geonames,98498
98497,98499,geonames,98498
98505,98502,geonames,98505
98508,98501,geonames,98502
98509,98513,geonames,98503
98511,98512,geonames,98501
98539,98532,geonames,98539
98540,98513,geonames,98501
98556,98512,geonames,98556
98566,98552,geonames,98566
98609,98626,geonames,98609
98623,98672,geonames,98623
98666,98663,geonames,98660
98668,98663,geonames,98661
98687,98663,geonames,98684
98907,98908,geonames,98901
98909,98901,geonames,98903
98929,98929,tiger,
99014,99004,geonames,99014
99104,99128,geonames,99130
99107,99141,geonames,
99164,99164,geonames,99163
99209,99201,geonames,99205
99211,99201,geonames,99212
99213,99206,geonames,99212
99214,99201,geonames,99206
99215,99201,geonames,99216
99219,99201,geonames,99224
99220,99201,geonames,99202
99228,99201,geonames,99205
99251,99201,geonames,99251
99252,99201,geonames,99207
99258,99201,geonames,99258
99509,99501,geonames,99517
99510,99510,geonames,99519
99511,99516,geonames,99515
99514,99501,geonames,99508
99521,99501,geonames,99504
99522,99501,geonames,99502
99523,99501,geonames,99507
99524,99501,geonames,99503
99530,99502,geonames,99530
99608,99615,geonames,99608
99623,99654,geonames,99623
99635,99611,geonames,99635
99675,99627,geonames,99675
99707,99701,geonames,99707
99710,99701,geonames,99712
99711,99701,geonames,99705
99716,99712,geonames,99709
99725,99709,geonames,99725
99850,99801,geonames,99850
99950,99901,geonames,99921
99999,,zbp,
